01230051,地球科学概论 (一) An Outline of Earth Sciences (A) I,地球科学概论 (一) An Outline of Earth Sciences (A) I
04831650,计算概论（B）上机 Introduction to Computation (B) and Computer Operatio,计算概论（B）上机 Introduction to Computation (B) and Computer Operatio
