01230161,地球科学概论讨论班,Seminar on An Outline of Geosciences 
01231040,矿床学,Mineral Deposits 
01231050,X射线粉末衍射分析,X-ray Powder Diffraction Analysis 
01231090,中国区域地质学,Regional Geology of China 
01231140,海洋地质学,Marine Geology 
01231170,遥感地质学,Remote Sensing Geology 
01231252,普通岩石学,(下) General Petrology:Sedimentary and Metamorphic Rocks 
01231300,宝石学,Gemology  
01231310,构造地质学,Structural Geology 
01231320,地史学,Historical Geology 
01231350,脊椎动物进化史,Evolutionary History of Vertebrates 
01231370,古海洋学与全球变化,Paleoceanography and Global Change 
01231410,结晶学与矿物学,Crystallography and Mineralogy 
01231450,灾害地质学,Disaster Geology 
01231480,构造地质学前缘,Advanced Tectonics and Structural Geology 
01231530,地层学原理与应用,Principles and Applications of Stratigraphy 
01231570,矿物材料学,Mineral Materials Science and Technology 
01231620,地质样品化学分析,Chemical Analysis of Geological Samples 
01430960,自然资源概论,Introduction to Natural Resources 
01430970,固体力学基础,Fundamentals of Solid Mechanics 
01431270,同位素地球化学基础,Elementary Isotope Geochemistry 
01230070,遥感概论,Introduction to Remote Sensing 
01235010,软件工程原理,Principles of Software Engineering 
01235080,地学数学模型,Geo-mathematical Model 
01235100,数据库概论,Introduction to Database Systems 
01235180,GIS设计和应用,Designing And Applications of GIS 
01235240,地理信息系统原理,Principles of Geographic information System 
01235300,城市与区域科学,Urban and Regional Science 
01235370,物联网技术导论,Internet of Things 
01233130,地球物理信号处理,Geophysical Signal Processing 
01233150,地球灾害,Earth Catastrophes 
01233230,地球物理数值计算方法,Numerical Methods in Geophysics 
01233320,地震学,Seismology  
01233360,地震学实验,Experiments of Seismology 
01233160,空间探测信息处理技术,Information Processing Technology of Space Exploration 
01233410,宇航技术基础,Fundamental Technology of Astronautics 
01233430,太阳大气层与日球层物理学,Physics of Solar Atmosphere and Heliosphere 
01233470,中高层大气物理学,Physics of the Middle and Upper Atmosphere 
01139510,生理学,Physiology  
01603011,心理测量,Psychological Assessment 
01630020,CNS解剖,Functional Anatomy of Central Nervous System 
01630034,实验心理学,Experimental Psychology 
01630040,社会心理学,Social Psychology 
01630051,心理统计(1),Psychological Statistics  (1)
01630060,发展心理学,Developmental Psychology 
01630070,SPSS统计软件包,Statistic Package for Social Science 
01630080,人格心理学,Personality Psychology 
01630090,变态心理学,Abnormal Psychology 
01630101,生理心理学,Physiological Psychology 
01630121,认知心理学,Cognitive Psychology 
01630180,工程心理学,Engineering Psychology 
01630220,生理心理实验,Experiments of Physiological Psychology 
01630243,心理咨询与治疗引论,Counseling and Psychotherapy 
01630330,心理学史,History of Psychology 
01630350,教育心理学,Educational Psychology 
01630540,职业心理学,Vocational Psychology 
01630560,婴儿心理学,Infant Psychology 
01630570,感觉与知觉,Sensation and Perception 
01630600,组织管理心理学,Organizational Psychology 
01630610,心理学研究方法,-Matlab Psychological research method-using Matlab 
01636060,高级统计spss上机,Advanced Statistical Methods  (spss) (Lab.)
04830494,数据结构与算法上机,Data Structures and Algorithm  (Lab.)
04831420,数据结构与算法 (B),Data Structure and Algorithm  (B)
01830330,国际传播,International Communication 
01831030,传播学概论,Introduction to Communication Studies 
01832150,媒体与国际关系,Media and International Relations 
01832260,媒介经济学,Media Economics 
01832910,视频编辑,Video Editing 
01832950,传媒发展史,History of Media Development 
01833400,公关策划与危机管理,Public Relations Campaign and Crisis Management 
01833490,跨文化新闻传播案例分析,Intercultural Communication:Case Analysis 
01831280,出版经营管理,Publishing Management 
01831670,期刊编辑实务,Magazine Editing 
01833130,出版案例研讨,Case Studies of Publication 
01831740,视听语言,Audio and Visual Languages 
01832250,纪录片简史,A Brief History of Documentary Films 
01833010,世界广播电视事业,International Broadcast Media 
01833020,广播电视新闻,Broadcast News 
01833040,广播电视研究,Studies on TV and Radio 
01830430,CI研究,Studies of CI 
01830490,广告媒体研究,Advertising Media Studies 
01830500,广告综合研究,Integrated Study of Advertisement 
01830510,广告类型研究,Advertisement Genres 
01830540,市场调查,Market Survey 
01830580,广告心理学,Psychology of Advertisement 
01830620,广告策划,Advertising planning 
01830630,广告管理,Advertisement Management 
01833050,广告视觉传达,Advertising Visual Conveyance 
01833050,广告视觉传达,Advertising Visual Conveyance 
01833060,市场营销原理,Principle of Marketing 
01830100,中国新闻传播史,History of Journalism in China 
01830380,媒体与社会,Media and Society 
01830710,新闻摄影,News Photography 
01832350,名记者专题,Seminar on Famous Reporters 
01832530,媒介经营管理,Media Management 
01832960,基础采访写作,Basic Reporting and Writing Skills 
01833000,中国文化与社会,Chinese Culture and Society 
01833270,新闻编辑,News Editing 
01833280,新闻评论,News Commentary 
02030012,现代汉语,(下) Modern Chinese Language  (Ⅱ)
02030022,古代汉语,(下) Ancient Chinese  (Ⅱ)
02030022,古代汉语,(下) Ancient Chinese  (Ⅱ)
02030032,中国古代文学史,(二) History of Classical Chinese Literature  (Ⅱ)
02030032,中国古代文学史,(二) History of Classical Chinese Literature  (Ⅱ)
02030034,中国古代文学史,(四) History of Classical Chinese Literature  (IV)
02030034,中国古代文学史,(四) History of Classical Chinese Literature  (IV)
02030040,中国现代文学史,History of Modern Chinese Literature 
02030040,中国现代文学史,History of Modern Chinese Literature 
02030130,汉语音韵学,Chinese Phonology 
02031080,《论语》选读,Selected Readings from "Lun Yu" 
02031080,《论语》选读,Selected Readings from "Lun Yu" 
02031080,《论语》选读,Selected Readings from "Lun Yu" 
02033050,学年论文,Year-end Paper 
02033090,中文工具书,Chinese Reference Books 
02033090,中文工具书,Chinese Reference Books 
02033090,中文工具书,Chinese Reference Books 
02033931,经典精读课程（一）,Perusal on Classical works I 
02039200,文学原理,Principles of Literature 
02080041,现代汉语(上),Modern Chinese  (Ⅰ)
02080053,古代汉语(下),Ancient Chinese  (Ⅱ)
02080130,中文工具书使用,Use of Chinese Reference Books 
02080262,中国现代文学(下),Modern Chinese Literature  (2)
02080320,中国民间文学,Chinese Folk Literature 
02080332,中国当代文学作品（下）,Selected Readings from Contemporary Chinese Literature  (2)
02080342,中国古代文学（二）,Selected Readings of Ancient Chinese Literature  (II)
02080344,中国古代文学,（四） History of Ancient Chinese Literature  (IV)
02080382,汉语听说（下）,Oral Chinese Language (II)
02080382,汉语听说（下）,Oral Chinese Language (II)
02080390,古文选读,Selected Readings of Ancient Chinese 
02080400,中国人文地理,Chinese Cultural Geography 
02080422,阅读与写作（中级上）,Reading and Writing Chinese I  (intermediate level)
02080422,阅读与写作（中级上）,Reading and Writing Chinese I  (intermediate level)
02080424,阅读与写作（高级）,Reading and Writing Chinese  (senior level)
02080424,阅读与写作（高级）,Reading and Writing Chinese  (senior level)
02130012,中国古代史,(下) Ancient Chinese History  (Part 2)
02030101,实习,Field Work 
02030790,比较文学原理,Principles of Comparative Literature 
02031320,《文心雕龙》研究,Studies of "Wen Xin Diao Long" 
02031650,列维,-斯特劳斯神话论 Claude Levi-Strauss`s Theory of Myth 
02032020,民间文学概论,Introduction to Folk Literature 
02033030,西方文学史,History of Western Literature 
02033140,当代诗歌选读,Selective Reading of Contempary Chinese Poetry 
02033160,中国现代诗歌研究,Studies on The Chinese Modern Poetry 
02033290,先秦诸子讲说,The Study on Zhuzi in Pre-Qin Times 
02033420,中国当代文学史专题,A Study on the History of Modern 
02033480,大众文艺与文化研究,Mass Culture and Culture Studies 
02033720,90年代以来长篇小说研究,Research on Chinese Novel since 1990s 
02034050,西方小说名著导读,Introduction to Major Works of Western Novel 
02034070,中国现代文学批评,Literary Criticism in Modern China 
02034080,网络文学生产机制研究,The Study of the Production 
02034090,《西游记》研读,Study of xiyouji 
02030920,现代汉语虚词研究,Studies on Modern Chinese Particles 
02030950,汉语修辞学,Chinese Rhetoric 
02031140,美国结构语言学,Structural Linguistics in America 
02031522,汉语史(下),History of Chinese  (Ⅱ)
02031601,方言调查,Dialectic Investigation 
02032150,汉语方言语料分析,Chinese Dialectic Material Investigation 
02034060,形式语法导论,Introduction to formal syntax 
02030240,校勘学,Textual Criticism 
02030251,古文献学史（上,〕 History of Ancient Bibliography  (Ⅰ)
02030253,古典文献实习,Field Work of Ancient Bibliography 
02030260,训诂学,Exegetics  
02031240,诗经,The Book of Songs 
02031670,敦煌文献概要,Essentials of Dunhuang Posthumous Papers 
02135010,中国古代史,Ancient Chinese History 
02130012,中国古代史,(下) Ancient Chinese History  (Part 2)
02130102,中国历史文选(下),Selected Readings in Chinese History  (2)
02130102,中国历史文选(下),Selected Readings in Chinese History  (2)
02130110,史学概论,Theorie and Methods of History 
02130180,中国古代政治文化,History of Political Culture of Ancient China 
02132030,中国现代史,Contemporary Chinese History 
02132110,社会调查与史学研究,Social Investigation and Historiography Research 
02132150,社会史研究导论,An Introduction to Social History 
02132220,中国古代民族史,History of Ethnic Groups in Ancient China 
02132310,战国秦汉法制史,History of the legal regime during the Warring States, Qin and Han periods 
02132370,蒙元史专题,Topics in the History of Yuan Dynasty 
02132390,清史专题,Special Subjects of The History of Qing Dynasty 
02132861,左传选读,Selected Readings of "Zuozhuan" 
02133601,外文历史文选阅读指导,Readings in Selected Documents of World Civilizations 
02133610,古代东方文明,Ancient Eastern Civilizations 
02133640,欧洲史,History of Europe 
02133660,亚洲史,History of Asia 
02130490,世界现代化进程,World Modernization Process 
02130610,英国史专题,Topics on English History 
02130650,苏联东欧史专题,Special Subjects on Histories of The Soviet Union and East Europe 
02131970,西方当代历史学流派,Schools of Contemporary History Study in The West 
02132520,现代国际政治史,Contemporary International History 
02133691,外文历史名著选读（上）,Readings in World History 
02133700,英文历史学文献翻译,Translation of English Historical Literature 
02138540,中古西欧政治,Medieval Politics of West Europe 
02230120,田野考古学概论,Introduction to Field Archaeology 
02230250,人体骨骼学,Human osteology 
02230260,动物考古学,Zooarchaeology  
02230300,文化人类学,Cultural Anthropology 
02230440,丝绸之路考古,Archaeology of Silk Roads 
02230470,科技考古,Archaeological Science 
02230730,文物法规与行政管理,Cultural Heritage Regulations and Administration 
02230980,考古测量与GIS,GIS and mapping in archaeology 
02231080,考古学导论,Introduction to Archaeology 
02232103,中国考古学（中一）,Chinese Archaeology（2-1 )
02232104,中国考古学（中二）,Chinese Archaeology  (4)
02232105,中国考古学（下一）,Chinese Archaeology （3－1） 
02232106,中国考古学（下二）,Chinese Archaeology  (6)
02232200,美术考古,Art archaeology 
02232220,文化遗产学概论,General Topics about Cultural Heritage 
02232230,地中海考古,Mediterranean Archaeology 
02232250,古代近东考古与艺术,Ancient Near Eastern Art and Archaeology 
02240390,植物考古,Introduction to Archaeobotany 
02231240,文物研究与鉴定,Research and Authentication of Cultural Relics 
02230570,冶金考古,Metallurgical Archaeology 
02230990,文物保护材料学,Materials for conservation 
02232210,考古学通论,Introduction to Chinese Archaeology 
02231100,建筑设计（一）,Architectural Design  ( 1 )
02233020,美术色彩基础,the Basis of Art Color 
02233040,文化遗产踏查与测绘实习,Practice of Surveying and Mapping Chinese Culture Heritage 
02240140,文化遗产保护实践,Practice on Preservation of Culture Heritage 
02300494,一阶逻辑的可判定片段及扩张,Decidable Fragments and Extensions of First-order Logic 
02300495,博弈与逻辑选讲,Topics in games and logic 
02315051,高级模态逻辑,Advanced Modal Logic 
02315300,内涵逻辑,Intensional Logic 
02330025,马克思主义哲学导论（上）,Introduction to Marxist Philosophy  (1)
02330070,现代西方哲学,Modern Western Philosophy 
02330101,马克思主义哲学史,History of Marxist Philosophy 
02330132,科学哲学导论,Introduction to Philosophy of Science 
02330450,经典著作研究专题,Research Topics in Classical works 
02330812,西方美学专题,Studies of Western Aesthetics 
02331100,逻辑哲学,Philosophy of Logic 
02331240,公理集合论,Axiomatic Set Theory 
02332017,中国佛教经典选读,Selected Readings of Chinese Buddhism 
02332020,伊斯兰教史,History of Islam 
02332080,古兰经导读,Introduction to The Koran 
02332118,基督教原典,Christian Text 
02332160,道教史,The History of Daoism 
02332190,宗教哲学,Philosophy of Religion 
02332241,洵美之路,——基督宗教神哲学与美学研究 Study of Christian theology and Aesthtics 
02332541,宗教人类学,Anthropology of Religion 
02332615,拉丁语,Ⅱ LatinⅡ 
02333091,现代德国哲学,Modern German Philosophy 
02333093,德国古典哲学系列,Ⅰ（谢林哲学） Deutsche Klassische Philosophie  (Ⅰ)
02333097,德国哲学研究,Study of German Philosophy 
02333320,近现代中国哲学,Modern and Contemporary Chinese Philosophy 
02333370,政治哲学,Philosophy of Politics 
02335000,学年论文,Annual Thesis 
02335061,西方哲学史（上）,Historical Introduction to Western Philosophy  (1)
02335071,中国哲学史（上）,History of Chinese Philosophy  (1)
02335100,知识论,Epistemology  
02335131,科学革命,The Scientific Revolution 
02335350,博物学导论,Introduction to Natural History 
02336400,现代逻辑基础,Fundamentals of Contemporary Logic 
02430020,国际政治经济学,International Political Economy 
02430140,中华人民共和国对外关系,Foreign Relations of People`s Republic of China 
02430360,军备控制与裁军,Arms Control and Disarmament 
02430380,世界政治中的民族问题,Ethnic Issues in World Politics 
02431100,中美关系史,An Interpretive History of Sino-U.S. Relations 
02431770,当代西方政治思潮,Western Political Thoughts in The 20th Century 
02431780,美国与东亚,America-East Asia Relations 
02430020,国际政治经济学,International Political Economy 
02430041,政治学原理,Introduction to Politics 
02430061,国际组织,International Organization 
02430092,国际关系史（下）,History of International Relations  (II)
02430092,国际关系史（下）,History of International Relations  (II)
02430111,发展学,Study on Development 
02430152,英语听说（二）,English Listening and Speaking  (2)
02430152,英语听说（二）,English Listening and Speaking  (2)
02430152,英语听说（二）,English Listening and Speaking  (2)
02430152,英语听说（二）,English Listening and Speaking  (2)
02430154,英语听说（四）,English Listening and Speaking  (4)
02430154,英语听说（四）,English Listening and Speaking  (4)
02430154,英语听说（四）,English Listening and Speaking  (4)
02430172,毕业实习,Graduate Practice 
02430211,中国对外关系史,History of Foreign Relations of China 
02430500,世界宗教与国际社会,World Religions and International Society 
02430920,中亚各国政治与外交,Politics and Foreign Affairs of Central Asia 
02430962,中文报刊选读(二),Selected Readings in Chinese Newspapers 
02430964,中文报刊选读(四),Selected Readings In Chinese Newspapers 
02431092,专业汉语（二）,Legal Chinese 
02431171,东亚政治经济,Politics and Economy in East Asia 
02431270,冲突学概论,Introduction to Conflict Studies 
02431310,南亚各国政治与外交,Politics and Foreign Affairs of South-Asian Countries 
02431360,英国政治与外交,Politics and Foreign Affairs of Great Britain 
02431450,非洲政治与外交,Politics and Foreign Affairs of Africa 
02431600,中美经贸关系,Sino-U.S. Economic and Trade Relations 
02431641,比较政治学,Studies of Comparative Politics 
02431840,社会科学方法论,Methodology of Social Science 
02431964,日语（二）,Japanese(2)  
02432050,经济学原理,Principle of Economics 
02432050,经济学原理,Principle of Economics 
02433091,社会主义由西方到东方的演变,The Evolution of Socialism from West to East 
02433180,民族国家概论,Introduction to Nation-States 
02433310,当代国际关系专题,Special Topics:Contemporary International Relations 
02433330,地区一体化研究,Studies of Regional Integration 
02433350,伊斯兰世界的政治发展,Political Development in the World of Islam 
04031730,毛泽东思想和中国特色社会主义理论体系概论,A Survey of Mao Tsetung Thoughts  and   Theory of Socialism with Chinese Characteristics 
02431070,经济外交,Diplomacy and Economy 
02533700,动态优化理论,Theory of Dynamic Optimization 
02533340,中国经济思想史,History of Chinese Economic Thoughts 
02533350,外国经济思想史,History of Western Economic Doctrines 
02533600,产业组织理论,Theory of Industrial Organization 
02530500,世界经济专题,Special Topics on World Economy 
02530620,国际投资学,International Investment 
02534090,专业英语,English for Economics Majors 
02533570,公司金融,Corporate Finance 
02533570,公司金融,Corporate Finance 
02534060,货币银行学,Money and Banking 
02534060,货币银行学,Money and Banking 
02533530,预算经济学,Budget Economics 
02534500,公共经济学,Public Economics 
02534520,财政学,Public Finance 
02534760,比较税收学,temporary no 
02533850,农业经济学,Agriculture Economics 
02534430,经济增长理论,Economic Growth Theory 
02534690,人力资本与经济发展,Human Capital and Economic Development 
02534830,人口健康经济学,Population and Health Economics 
02531080,社会保险,Social Insurance 
02532370,保险精算学原理,Principle of Actuarial Science 
02534820,保险学原理,Principles of Insurance 
00130202,高等数学,(B)  (二) Advanced Mathematics (B) (2)
00130202,高等数学,(B)  (二) Advanced Mathematics (B) (2)
00130212,高等数学,(B)  (二)习题课 Problem-solving on Higher Mathematics (B)
00130212,高等数学,(B)  (二)习题课 Problem-solving on Higher Mathematics (B)
00132380,概率统计 (B),Probability Theory and Statistics  (B)
00132380,概率统计 (B),Probability Theory and Statistics  (B)
02530070,宏观经济学,Macroeconomics  
02530070,宏观经济学,Macroeconomics  
02530071,宏观经济学,“习题课” Exercises of Macroeconomics 
02530071,宏观经济学,“习题课” Exercises of Macroeconomics 
02530140,计量经济学,Econometrics  
02530140,计量经济学,Econometrics  
02530140,计量经济学,Econometrics  
02530220,房地产经济学,Real Estate Economics 
02530400,保险法,Law of Insurance 
02532180,投资银行学,Investment Banking 
02532420,金融工程概论,Introduction to Financial Engineering 
02532730,劳动经济学,Labor Economics 
02533080,随机过程,Stochastic Processes 
02533170,经济学原理 (Ⅱ),Principle of Economics  (Ⅱ)
02533190,政治经济学（下）,Political Economics  (Ⅱ)
02533320,固定收益证券,Fixed-income Securities 
02533420,中国环境概论,Introduction to China`s Environmental Topics 
02533440,营销学,Marketing  
02533550,日本经济,Japanese Economics 
02533750,金融风险管理,Financial Risk Management 
02533790,投资基金概论,Introduction to Investment Funds 
02533930,国际贸易实务,Foreign Trade Practice 
02534010,国际营销学,International Marketing 
02534060,货币银行学,Money and Banking 
02534260,地方财政,Local Public Finance 
02534270,经济地理学,Economic Geography 
02534620,金融监管学,Financial supervision theory 
02534670,企业风险管理,Enterprise Risk Management 
02534700,合作经济理论,Theory of Cooperative Economics 
02534740,中级财务会计,Intermediate Financial Accounting 
02534820,保险学原理,Principles of Insurance 
02534870,金融工程软件编程,Matlab Programming in Financial Engineering 
02534960,保险经济学导论,Introduction to Insurance Economics 
02534970,成本效益分析,Cost Benefit Analysis 
02535020,证券投资学,Security Analysis 
02535090,微观经济学,Microeconomics  
02535160,网络经济学,Network Economics 
02831112,专业英语(2),Business English  (2)
02831160,行为经济学,Behavioral Economics 
02831600,国际金融与国际贸易,International Finance and International Trade 
02831610,产业分析的理论与政策,Industrial Organization Analysis：Theory and policy 
02831650,城市与区域经济学,Regional Science and Urban Economics 
02833720,计量经济学,Econometrics  
02834780,公共财政理论与政策,Public Finance Theory and Policy 
02837170,策略与博弈,Strategies and Game Theory 
02830260,影子中央银行,Shadow PBoC 
02831590,国际金融与国际财务管理,International Finance and International Financial Management 
02833160,货币金融学,Money and Finance 
02834420,证券投资学,Securities Analysis and Investments 
02834420,证券投资学,Securities Analysis and Investments 
02834840,金融衍生工具,FINANCIAL DERIVATIVES 
02836020,金融计量经济学,Financial Econometrics 
02837020,投资银行,Investment Banking 
02832540,高级管理会计,Advanced Managerial Accounting 
02832770,应用多元统计分析,Applied Multivariate Statistical Analysis 
02833540,中级财务会计,Intermediate Accounting 
02833570,财务会计理论与政策,Financial Accounting Theory and Policy 
02834510,审计学,Auditing  
02834530,内部控制与内部审计,Internal Control and Internal Auditing 
02832650,市场营销战略,Marketing Strategy 
02832780,市场营销专题,Special Topics on Marketing 
02833650,市场研究,Market Research 
02834660,服务业营销,Service Marketing 
02836600,广告学,Advertisement  
02837120,消费者行为,Consumer Behavior 
00130202,高等数学,(B)  (二) Advanced Mathematics (B) (2)
00130202,高等数学,(B)  (二) Advanced Mathematics (B) (2)
00130212,高等数学,(B)  (二)习题课 Problem-solving on Higher Mathematics (B)
00130212,高等数学,(B)  (二)习题课 Problem-solving on Higher Mathematics (B)
00131460,线性代数 (B),Linear Algebra  (B)
00131460,线性代数 (B),Linear Algebra  (B)
00131470,线性代数,(B)习题 Problem-Solving on Linear Algebra  (B)
00131470,线性代数,(B)习题 Problem-Solving on Linear Algebra  (B)
02830110,人力资源管理,Human Resource Management 
02830140,社会心理学,Social Psychology Analysis 
02830140,社会心理学,Social Psychology Analysis 
02830170,电子商务,Electronic Commerce 
02831180,创业管理概论,Introduction to Entrepreneurship 
02832120,宏观经济学,Macroeconomics  
02832120,宏观经济学,Macroeconomics  
02832150,宏观经济与健康投资,Macroeconomics And Health Investment 
02832230,商战模拟,Business Simulation Game 
02832500,中国经济改革与发展,China`s Economic Reforms and Developments 
02832510,财务会计,Financial Accounting 
02832510,财务会计,Financial Accounting 
02833100,跨文化管理,Managing Across Culture 
02833680,生产作业管理,Production and Operation Management 
02834370,企业伦理,Enterprise Ethics 
02834730,创业管理,Entrepreneurship and Innovation 
02837140,中国商务,Doing Business in China 
02838130,中国社会与商业文化,Chinese Society and Business Culture 
02930180,知识产权法学,Intellectual Property Law 
02930591,著作权法,Copyright Law 
02930720,外国行政法,Foreign Administrative Law 
02930831,商标法,Trademark Law 
02930844,知识产权国际保护,International Intellectual Property Law 
02930845,知识产权法律实务,Legal Practice of Intellectual Property Law 
02930901,实习,Internship  
02930986,法律实务,Legal Practice 
02930010,法理学,Jurisprudence  
02930030,中国法制史,History of Chinese Legal Institutions 
0293005a,外国法制史,History of Foreign Legal Systems 
0293007a,行政法与行政诉讼法,Administrative Law and Administrative Litigation Law 
02930087,民法案例研习一,Case Studies in Civil Law 
02930091,合同法实务,Contract Legal Practice 
02930104,刑法总论（刑法一）,General Part of Criminal Law 
02930106,国际刑法学,International Criminal Law 
02930107,刑法案例研习（总论）,Case Studies in Criminal Law 
02930141,刑事诉讼案例研习,Seminar on Criminal Procedural Cases 
02930171,法律实务,—诊所式法律教育 Legal Clinic 
02930190,亲属法与继承法,Family Law and Succession Law 
02930200,企业法,／公司法 Enterprise & Corporation Law 
02930220,犯罪学,Criminology  
02930249,竞争法,Competition Law 
02930262,破产法,Bankruptcy Law 
0293028a,金融法,/ 银行法 Financial Law / Banking Law 
02930340,国际经济法,International Economic Law 
02930440,海商法,Maritime Law 
02930470,商法总论,General Theory of Commercial Law 
02930501,法律经济学,Law and Economics 
02930580,票据法,Law of Negotiable Instruments 
0293074a,专业英语,Legal English 
0293074a,专业英语,Legal English 
0293074a,专业英语,Legal English 
02930847,国际知识产权,International Intellectual Property 
02930920,刑事诉讼法,Criminal Procedure 
02930980,债权法,Law of Obligations 
02930987,国际组织法,Law of International Organizations 
02939982,法律信息概论,Introduction to Legal Informatics 
03030010,图书馆学概论,Introduction to Library Science 
03030220,著作权法,Copyright Law 
03030370,传播学原理,Principle of Communication Theory 
03030780,办公自动化,Office Automation 
03031040,数据库系统上机,Database System: Computer Operation 
03031100,办公自动化上机,Offfice Automation: Computer Operation 
03033020,数据库系统,Database Systems 
03033030,信息分析与决策,Information Analysis and Decision-making 
03033040,信息服务,Information Services 
03033060,数字图书馆,Digital Library 
03033110,信息安全,Security of Information System 
03033130,市场营销学,Marketing Management 
03033140,企业与政府信息化,Enterprise and Government Informatization 
03033190,社科文献资源与检索利用,The Retrieval and Utilization of Social Science Document Information 
03033240,网络信息资源组织,Web Resources Organization 
03033340,信息科学导论,An Introduction of Information Sciences 
03033370,数字媒体信息传播,The Practice to Information Communication of Digital Media 
03033460,调查与统计方法,Survey and Statistics Methods 
03033490,中国图书史,History of Chinese Books 
03033520,商务信息,Business Information 
03033560,信息素养概论,Introduction to information leteracy 
03130010,社会学概论,Introduction to Sociology 
03100130,国外社会学学说（上）,Western Sociological Theory (Part 1)
03130020,国外社会学学说（下）,Western Sociological Theory (Part 2)
03130050,中国社会思想史,History of Chinese Social Thoughts 
03130120,社会统计学,Social Statistics 
03130150,社会人类学,Social Anthropology 
03130190,城市社会学,Urban Sociology 
03130210,社会心理学,Social Psychology 
03130250,农村社会学,Rural Sociology 
03130260,家庭社会学,Family Sociology 
03130340,宗教社会学,Sociology of Religion 
03130350,教育社会学,Sociology of Education 
03130590,中国社会,Chinese Society 
03130640,经济社会学,Economic Sociology 
03130640,经济社会学,Economic Sociology 
03130700,历史社会学,Historical Sociology 
03130840,劳动社会学,Labour Sociology 
03130880,西方社会思想史,History of Western Social Thoughts 
03131190,社会工作概论,Introduction to Social Work 
03131190,社会工作概论,Introduction to Social Work 
03131500,社会调查与研究方法,Methods of Social Survey and Social Research 
03131530,人口社会学,Social Demography 
03131540,实习,Practice  
03131650,人口统计学,Population Statistics 
03131700,政治人类学,Anthropology of Politics 
60730020,军事理论,Military Theory 
03130430,群体工作,Group Work 
03130460,社会保障,Social Security 
03130480,社会行政,Social Administration 
03130790,贫困与发展,Poverty and Development 
03131230,社会工作实习,Practice of Social Work 
03231110,新公共管理,New Public Management 
03231160,人力资源开发与管理,Human Resource Development and Management 
03232320,行政学研究方法,Research Methodology of Administrative Science 
03231120,比较公共管理,Comparative Public Management 
03231130,地方政府管理,Comparative Local Governments 
03231140,公共财政与税收,Public Finance and Taxation 
03231170,电子政务与计算机技术,Electronic Government And Computer Techniques 
03231200,宏观经济政策,Macroeconomic Policy 
03231300,中国现代政治思想,Modern Chinese Political Thoughts 
03231330,比较政治经济学,Comparative Political Economy 
03231530,财政预算与行政财务管理,Budget Management and Public Finance 
03231700,政党学概论,Introduction to Political Party 
03231740,美国政府与政治,American Government and Politics 
03231870,公民社会与非政府组织,Civil Society and NGO 
03231910,当代世界经济与政治,Contemporary World Economy and Politics 
03232050,市场与法治,Market and Rule of law 
03232290,经济学原理,Principles of Economics 
03232300,应用统计学,Applied Statistics 
03232360,地理信息系统基础与应用,Basis and Application of GIS 
03232370,经济法学,ECONOMIC LAW 
03232390,宪法与行政法学,Constitution and Administrative Law 
03232400,社会调查的理论与方法,Method of Social Survey 
03232430,西方政治思想原著选读,Readings in Western Political Thought 
03230100,当代西方国家政治制度,Contemporary Western Political Systems 
03230780,中国政治思想史,History of Chinese Political Thoughts 
03230790,西方政治思想史,History of Western Political Thoughts 
03231080,政治经济导论,Introduction to Political Economy 
03232240,地方政府经济学,Local Government Economics 
03835062,大学英语,(二)  (2) College English (2)
03835062,大学英语,(二)  (2) College English (2)
03835062,大学英语,(二)  (2) College English (2)
03835062,大学英语,(二)  (2) College English (2)
03835062,大学英语,(二)  (2) College English (2)
03835062,大学英语,(二)  (2) College English (2)
03835062,大学英语,(二)  (2) College English (2)
03835062,大学英语,(二)  (2) College English (2)
03835062,大学英语,(二)  (2) College English (2)
03835062,大学英语,(二)  (2) College English (2)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835063,大学英语,(三)  (2) College English (3)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835067,大学英语,(四) College English  (4)
03835150,高级英语－阅读与写作,Advanced College English: Reading and Writing 
03835150,高级英语－阅读与写作,Advanced College English: Reading and Writing 
03835150,高级英语－阅读与写作,Advanced College English: Reading and Writing 
